,Max Acc thresh,Max Acc,Max individual Acc thresh,Max individual Acc,Null Acc,Max F1 thresh,Max F1,Max individual F1 thresh,Max individual F1,Null F1,AUROC,Individual AUROC,Null AUROC,runtime,data_preprocess.resolution,data_preprocess.normalize,label_path,method.max_lag,method.filter_mode,method.architecture
2025-02-19 22:12:32.8295,0.38078897222335306,0.6782720825274017,0.05496063384951079,0.7098646034816247,0.6653771760154739,-0.05119651145759288,0.5018129079042785,0.09199325626932248,0.5564244266371926,0.5014492753623188,0.4097565290286926,0.4233156028368794,0.5,0 days 00:15:58.026251,6H,False,close_3,5,,
2025-02-19 22:15:26.6352,0.6797947893590658,0.6750483558994197,0.096553213411737,0.7127659574468085,0.6653771760154739,37.955603787730205,0.5015704276395265,0.24870928908153894,0.5591876208897486,0.5014492753623188,0.4047937110722768,0.4154174725983236,0.5,0 days 00:18:24.459933,12H,False,close_3,5,,
2025-02-19 22:08:28.2827,0.7741883848651185,0.6740812379110251,0.08816403368127433,0.7101869761444228,0.6653771760154739,50.8003051449757,0.5015704276395265,0.3525273172399576,0.5577323385834023,0.5014492753623188,0.3989881592507952,0.4154980657640232,0.5,0 days 00:11:50.927689,12H,False,close_3,3,,
2025-02-19 22:32:51.0440,0.29615333792604803,0.6676337846550613,0.02661573954428038,0.7021276595744681,0.6653771760154739,-0.045775060820434255,0.5014492753623188,0.02558181507942461,0.5463387676153634,0.5014492753623188,0.4010848418992995,0.4109042553191489,0.5,0 days 00:36:28.886372,1h,False,close_3,3,,
2025-02-19 21:55:49.0529,0.19318894668592107,0.6653771760154739,0.0018831896865581265,0.6689232753062538,0.6653771760154739,0.09219144695892242,0.5014492753623188,0.002547461979120291,0.5051579626047712,0.5014492753623188,0.4987504854296425,0.4984284332688588,0.5,0 days 00:00:14.242962,1h,True,close_3,3,,
2025-02-19 21:56:15.3202,0.15374394273085545,0.6660219213410703,0.002544465577120273,0.6689232753062538,0.6653771760154739,0.0,0.5014492753623188,0.0036016696438142936,0.5051579626047711,0.5014492753623188,0.5001934717181222,0.5009671179883946,0.5,0 days 00:00:08.933979,24H,True,close_3,3,,
2025-02-19 22:02:03.1439,0.8049895927661873,0.6744036105738234,0.10464841777094276,0.7095422308188265,0.6653771760154739,64.75189560619229,0.5014492753623188,0.5075353730349275,0.5595099935525467,0.5014492753623188,0.3896382708996131,0.4054239200515796,0.5,0 days 00:04:49.612543,24H,False,close_3,3,,
2025-02-19 22:08:18.7607,0.4150430125336678,0.6744036105738234,0.13918284502802153,0.7147001934235977,0.6653771760154739,49.60464426785875,0.5014492753623188,0.3217726186546202,0.5628995118356821,0.5014492753623188,0.4009065398575077,0.4134429400386847,0.5,0 days 00:06:09.961821,24H,False,close_3,5,,
2025-02-19 21:56:03.5805,0.4663203625330066,0.6653771760154739,0.004289763692414115,0.6689232753062538,0.6653771760154739,0.11364185297183114,0.5014492753623188,0.0046407045055921105,0.5051579626047711,0.5014492753623188,0.4982669228241549,0.4983075435203095,0.5,0 days 00:00:11.055073,12H,True,close_3,3,,
2025-02-19 22:07:47.5859,0.3916516560789057,0.6776273372018052,0.0541712857629436,0.7101869761444228,0.6653771760154739,-0.14729684442637914,0.5018129079042785,0.08779918539975064,0.5583033987289305,0.5014492753623188,0.4125498498902182,0.4281511927788523,0.5,0 days 00:11:23.631248,6H,False,close_3,3,,
2025-02-19 21:56:25.1947,0.2626990771302475,0.6653771760154739,0.0024348447476086692,0.6686009026434557,0.6653771760154739,0.06330846773868384,0.5014492753623188,0.0025082382890155865,0.5045132172791746,0.5014492753623188,0.4965823886125675,0.4968568665377176,0.5,0 days 00:00:26.910724,6H,True,close_3,5,,
2025-02-19 22:15:17.8459,0.20041279043407734,0.6669890393294649,0.022402618117181743,0.7030947775628625,0.6653771760154739,-0.0013050905604735867,0.5019417475728155,0.01919412707097871,0.5514783089251174,0.5014492753623188,0.3904968745799167,0.4019584139264991,0.5,0 days 00:18:59.473748,15min,False,close_3,3,,
