,Max Acc thresh,Max Acc,Max individual Acc thresh,Max individual Acc,Null Acc,Max F1 thresh,Max F1,Max individual F1 thresh,Max individual F1,Null F1,AUROC,Individual AUROC,Null AUROC,runtime,data_preprocess.resolution,data_preprocess.normalize,label_path,method.max_lag,method.filter_mode,method.architecture,data_path,data_preprocess.subset_year,data_preprocess.subset_month
2024-11-22 12:36:46.9854,4.01,0.7998129967274428,0.7725215387360838,0.8055165965404395,0.7998129967274428,0.7467524425144954,0.3335930196322842,0.20175045029716374,0.3763406137867165,0.3335930196322842,0.34215236265319743,0.34459721248246844,0.5,0 days 00:05:15.636632,1H,True,random_5,5,None,transformer,resources/rivers_flood.csv,False,[]
2024-11-22 14:51:09.1789,1.66,0.7998129967274428,0.4182245465106848,0.8176250584385227,0.7998129967274428,1.2027037847117272,0.34249505808443226,0.3707410231618674,0.4523105449581088,0.3335930196322842,0.5334170206104429,0.5256841690042076,0.5,0 days 00:52:18.790031,6H,True,random_5,3,None,transformer,resources/rivers_ts_east_germany.csv,False,[]
2024-11-25 22:19:46.3874,0.11,0.8128564749883123,0.5322206638616176,0.8542075736325386,0.7998129967274428,45.3663592340021,0.5088105726872246,1.2806362910988471,0.586350221904219,0.3335930196322842,0.6590366554177832,0.6602908290478418,0.5,0 days 00:17:59.951954,15min,False,random_5,5,None,transformer,resources/rivers_ts_east_germany.csv,2021,10
2024-11-25 22:41:08.2369,12.6,0.7999766245909303,0.9396119682094436,0.8339410939691444,0.7998129967274428,29.577817295880237,0.4181337460501709,0.8211586634064129,0.4746089140198538,0.3335930196322842,0.5158977609427352,0.5174441912108463,0.5,0 days 00:06:54.643697,1H,False,random_5,5,None,transformer,resources/rivers_ts_east_germany.csv,2021,10
2024-11-22 16:31:18.4473,48.5,0.8064983637213651,27.32358893854945,0.8461430575035063,0.7998129967274428,666.1785208028497,0.5155496293972314,37.866219383853384,0.5897434316974784,0.3335930196322842,0.6849696223360846,0.6886195359981301,0.5,0 days 01:57:47.598773,6H,False,random_5,3,None,transformer,resources/rivers_flood.csv,False,[]
2024-11-26 00:42:57.0935,0.8300000000000001,0.8025712949976624,0.9328471248246843,0.8279569892473119,0.7998129967274428,1.1681030309177691,0.3335930196322842,0.829404060603008,0.4452943372736772,0.3335930196322842,0.5602424720082009,0.5579890330372449,0.5,0 days 00:03:48.652871,12H,True,random_5,3,None,transformer,resources/rivers_ts_east_germany.csv,2021,10
2024-11-25 23:39:12.1586,39.77,0.8053295932678822,10.789209911173446,0.840486208508649,0.7998129967274428,504.4078625556877,0.4655182762139127,13.095776553111653,0.5102166001885498,0.3335930196322842,0.6080876544177894,0.6038583547607916,0.5,0 days 00:50:53.573411,6H,False,random_5,3,None,transformer,resources/rivers_ts_east_germany.csv,2021,10
2024-12-04 10:31:23.3636,0.0,0.7998129967274428,0.0,0.7998129967274427,0.7998129967274428,0.0,0.3335930196322842,0.0,0.3335826710300764,0.3335930196322842,0.5,0.5,0.5,0 days 00:01:47.328880,24H,True,random_5,5,None,transformer,resources/rivers_ts_east_germany.csv,2021,10
2024-11-22 16:39:49.3372,2.86,0.7998129967274428,0.5738530915707603,0.8089527816736792,0.7998129967274428,1.092564083442037,0.3592825330974316,0.4159796896726126,0.4469930116033802,0.3335930196322842,0.5474896420733212,0.5359200171419667,0.5,0 days 00:08:24.898153,24H,True,random_5,3,None,transformer,resources/rivers_ts_east_germany.csv,False,[]
2024-11-22 22:24:24.9750,91.3,0.8043478260869565,86.76342600821656,0.8473819541841981,0.7998129967274428,0.5372786155426728,0.5073999065274966,125.23767616948594,0.593116889084631,0.3335930196322842,0.6904873612777556,0.693273628642668,0.5,0 days 06:48:21.519641,12H,False,random_5,3,None,transformer,resources/rivers_flood.csv,False,[]
