,Max Acc thresh,Max Acc,Max individual Acc thresh,Max individual Acc,Null Acc,Max F1 thresh,Max F1,Max individual F1 thresh,Max individual F1,Null F1,AUROC,Individual AUROC,Null AUROC,runtime,data_preprocess.resolution,data_preprocess.normalize,label_path,method.max_lag,method.var_absolute_values,method.filter_mode,data_path,data_preprocess.subset_year,data_preprocess.subset_month
2024-11-21 15:29:49.2694,0.6399519809778779,0.8002805049088358,0.22144669780840567,0.8136044880785412,0.7998129967274428,0.7154382571628903,0.3335930196322842,0.11989752382342307,0.3826777992682497,0.3335930196322842,0.32355606992508623,0.3313701885616332,0.5,0 days 00:04:30.084383,1H,True,random_5,5,False,None,resources/rivers_ts_east_germany.csv,False,[]
2024-11-21 18:01:36.3478,110.53000040342256,0.8086722767648434,16.804270461285252,0.8604488078541375,0.7998129967274428,0.8234422014928147,0.6110152204613212,19.695852738428727,0.6815807277237852,0.3335930196322842,0.8392836700972812,0.8444645083372292,0.5,0 days 01:36:45.876035,12H,False,random_5,5,True,None,resources/rivers_ts_east_germany.csv,False,[]
2024-11-22 00:57:45.2876,139.33809372893074,0.8064749883122955,68.2805541140126,0.8542075736325385,0.7998129967274428,1.2538236843890571,0.5605751099937146,157.90537305927273,0.6511151017792383,0.3335930196322842,0.7864218172115779,0.7882111968209443,0.5,0 days 07:32:32.225919,12H,False,random_5,3,False,None,resources/rivers_flood.csv,False,[]
2024-11-21 15:51:56.4025,7.092655217397763,0.8036699392239364,6.789495338705295,0.8493922393641888,0.7998129967274428,50.72677902472828,0.5101337965926062,12.233716138137352,0.6287416361721939,0.3335930196322842,0.7969259153077237,0.798581502259623,0.5,0 days 00:21:35.873373,1H,False,random_5,5,False,None,resources/rivers_flood.csv,False,[]
2024-11-21 19:29:42.0114,111.16490127146857,0.807667134174848,15.028965031336615,0.8600280504908836,0.7998129967274428,0.6432165774351616,0.6072109213955117,18.83438082323853,0.6819290000731301,0.3335930196322842,0.8392500177731774,0.844836566931588,0.5,0 days 01:35:28.115036,12H,False,random_5,5,False,None,resources/rivers_ts_east_germany.csv,False,[]
2024-11-25 21:15:52.3458,22.61,0.8156147732585319,74.94929742664415,0.8688639551192145,0.7998129967274428,1179.0085842200456,0.5797963279565896,143.19618402604655,0.6898476990899233,0.3335930196322842,0.8487411641917267,0.838424497428705,0.5,0 days 06:23:36.876575,12H,False,random_5,3,True,None,resources/rivers_ts_east_germany.csv,2021,10
2024-11-21 15:25:06.3592,3.1400002104108924,0.8171341748480598,0.8723797720701849,0.8580878915381018,0.7998129967274428,15.310173639023875,0.4952749990115061,1.2783190668094842,0.6346112242861686,0.3335930196322842,0.7960116409398782,0.8117780894498987,0.5,0 days 00:17:50.253403,15min,False,random_5,5,True,None,resources/rivers_ts_east_germany.csv,False,[]
2024-11-21 15:26:46.9855,4.389469416506685,0.7998129967274428,1.5722947258714717,0.8001870032725572,0.7998129967274428,0.7735806553065594,0.3336320423907115,0.2019427071409957,0.3450173373613497,0.3335930196322842,0.1969079523857938,0.19845206093189965,0.5,0 days 00:01:58.035955,1H,True,random_5,5,False,None,resources/rivers_flood.csv,False,[]
2024-11-21 15:43:33.7272,25.77005370465681,0.7998129967274428,6.458510724058327,0.8006778868630201,0.7998129967274428,2.2126729768803832,0.3357761754130892,0.8794020876769383,0.3564953607420423,0.3335930196322842,0.2801316890077238,0.26784001480442576,0.5,0 days 00:06:19.584524,6H,True,random_5,3,False,None,resources/rivers_flood.csv,False,[]
2024-11-26 04:10:44.6688,26.17349920083421,0.8138382421692378,94.36420351932298,0.8652641421224873,0.7998129967274428,2631.0251137931664,0.567336135762105,229.92482301113446,0.6784081809801634,0.3335930196322842,0.8372529105148084,0.8282656420445691,0.5,0 days 13:10:02.956563,12H,False,random_5,5,False,None,resources/rivers_ts_east_germany.csv,2021,10
2024-11-25 18:28:43.0382,66.75494759986752,0.8105189340813465,32.19842758657904,0.8617812061711079,0.7998129967274428,1046.3461503986148,0.5630391851158923,64.26956779004715,0.6646708854034982,0.3335930196322842,0.8191189695280918,0.8150497701418108,0.5,0 days 03:47:26.000716,6H,False,random_5,5,False,None,resources/rivers_ts_east_germany.csv,2021,10
2024-11-25 14:29:25.0579,2.3108851571106426,0.7998129967274428,0.8302555628057477,0.8002805049088358,0.7998129967274428,0.33338049021550104,0.3389088884027129,0.23417571427063302,0.3663292382007721,0.3335930196322842,0.3201972055541425,0.31310965988779804,0.5,0 days 00:01:44.371061,1H,True,random_5,3,False,None,resources/rivers_ts_east_germany.csv,2021,10
2024-11-25 15:00:37.3511,3.0599128950304215,0.8183029453015428,4.512288776740924,0.8618279569892473,0.7998129967274428,34.997225201774214,0.5606637940244292,11.73695242604898,0.6707067309575352,0.3335930196322842,0.8338333450092099,0.8348517609474833,0.5,0 days 00:30:49.505648,1H,False,random_5,5,False,None,resources/rivers_ts_east_germany.csv,2021,10
2024-11-28 11:14:48.0458,4137.847984102629,0.8030154277699859,1590.3822921187452,0.8515661524076671,0.7998129967274428,413784.7962309872,0.5191447041272998,5805.025047569898,0.6390305699276863,0.3335930196322842,0.8097169551854924,0.8053688444756117,0.5,0 days 00:01:16.586203,24H,False,random_5,5,True,None,resources/rivers_flood.csv,False,[]
2024-11-25 14:55:14.1257,12.148120164990688,0.7998129967274428,3.634647554101216,0.8002337540906966,0.7998129967274428,1.261323623479238,0.33564559356771245,1.2214166000001256,0.3648309512587464,0.3335930196322842,0.3428295913605212,0.3296553101137603,0.5,0 days 00:03:59.554840,12H,True,random_5,5,False,None,resources/rivers_ts_east_germany.csv,2021,10
2024-11-25 16:55:25.7972,2668.9071850697865,0.7998129967274428,21.72116666180429,0.8014492753623189,0.7998129967274428,447.02001356244637,0.3361970443349754,4.8171204976342095,0.3803219960342497,0.3335930196322842,0.3619173612493621,0.3476884155368553,0.5,0 days 00:43:05.048483,24H,True,random_5,5,False,None,resources/rivers_ts_east_germany.csv,2021,10
2024-11-21 15:28:45.1703,2.1749244539858608,0.8105423094904161,3.4413206531925566,0.855750350631136,0.7998129967274428,74.6619024045897,0.5682790729519702,12.555220804077447,0.6647577335350622,0.3335930196322842,0.826625232866848,0.8316626733676172,0.5,0 days 00:20:31.809947,15min,False,random_5,3,False,None,resources/rivers_flood.csv,False,[]
2024-11-25 14:41:11.9546,5.5389257367637015,0.7998129967274428,2.070251876017033,0.7998831229546517,0.7998129967274428,1.2653298741237238,0.3338205772866359,0.485724309292289,0.3528126919727291,0.3335930196322842,0.2783954137093392,0.270606884057971,0.5,0 days 00:02:26.602898,6H,True,random_5,5,False,None,resources/rivers_ts_east_germany.csv,2021,10
2024-11-21 19:33:35.0898,112.95002420380285,0.8049555867227677,56.59154306419095,0.8529686769518466,0.7998129967274428,1035.6397077474105,0.5230025752710393,99.90947364484215,0.6383778743753168,0.3335930196322842,0.7963107886354753,0.7978573515661525,0.5,0 days 03:47:51.024161,6H,False,random_5,5,True,None,resources/rivers_flood.csv,False,[]
